   0.0000000e+00	   0.0000000e+00	
   1.3170101e+01	   4.4920825e+01	
  -4.0385751e+01	   7.0830476e+01	
  -3.5368207e+01	   4.9436842e+01	
  -5.2363201e+01	   6.5376377e+01	
   2.7504956e+01	   1.3537743e+02	
  -5.0002574e+00	   2.1603595e+02	
   1.7697122e+01	   2.3219562e+02	
   3.6220574e+01	   2.4850093e+02	
   3.7080864e+01	   3.0088646e+02	
   7.4795793e+01	   3.5078700e+02	
   9.5557954e+01	   3.4188471e+02	
   1.2048387e+02	   3.9929816e+02	
   1.4077426e+02	   4.3965434e+02	
   1.6732805e+02	   4.5203207e+02	
   1.8405895e+02	   4.5272249e+02	
   2.1533434e+02	   4.4134809e+02	
   2.0056973e+02	   4.3392632e+02	
   1.4092987e+02	   4.7607632e+02	
   1.5165759e+02	   4.6685140e+02	
   1.8146922e+02	   4.3766323e+02	
   1.8059429e+02	   4.3895553e+02	
   1.9293195e+02	   4.4973265e+02	
   1.7682921e+02	   4.5346280e+02	
   1.7667741e+02	   4.7403690e+02	
   2.0392555e+02	   5.0675872e+02	
   1.8623137e+02	   5.1767879e+02	
   1.6175171e+02	   5.0233729e+02	
   1.6206486e+02	   5.4730886e+02	
   1.4225450e+02	   5.6365425e+02	
   1.3544984e+02	   6.0137311e+02	
   1.0705914e+02	   6.1437435e+02	
   1.1670094e+02	   6.5390005e+02	
   1.4890730e+02	   6.6929556e+02	
   1.1350210e+02	   6.6647570e+02	
   9.0026803e+01	   7.3450778e+02	
   7.2147854e+01	   7.6476574e+02	
   6.2237648e+01	   8.0356699e+02	
   3.8606082e+01	   7.8870026e+02	
  -5.6468496e-01	   8.1687498e+02	
  -1.2506316e+01	   8.2481953e+02	
   1.1407323e+01	   8.4482952e+02	
   9.4916709e+00	   8.9462579e+02	
  -1.1809453e+01	   9.2525110e+02	
   4.8967834e+00	   9.3694456e+02	
   6.2121042e+00	   9.2633000e+02	
  -2.2118589e+01	   9.4240288e+02	
  -7.3369723e+00	   1.0139449e+03	
  -2.6998763e+01	   1.0320585e+03	
  -3.1358106e+01	   1.0052711e+03	
  -4.5593377e+01	   9.7791743e+02	
  -2.9746492e+01	   9.6483667e+02	
  -3.0936568e+01	   9.5587869e+02	
  -2.4965508e+01	   9.4469915e+02	
  -1.4317616e+01	   9.6474830e+02	
   2.6130573e+01	   9.6351045e+02	
  -2.1727405e+01	   9.4939869e+02	
   1.3406520e+01	   9.2863905e+02	
   3.4937313e+01	   9.3358893e+02	
   7.2102503e+01	   8.8820912e+02	
   7.3421975e+01	   8.6004763e+02	
   1.4948938e+02	   8.7537500e+02	
   1.9043898e+02	   8.4671227e+02	
   1.9409141e+02	   8.3912927e+02	
   2.3410361e+02	   8.2969855e+02	
   2.6229297e+02	   7.7894011e+02	
   2.6713767e+02	   7.5551812e+02	
   2.4230642e+02	   7.5955876e+02	
   2.5720675e+02	   7.5354268e+02	
   2.3027351e+02	   7.7633208e+02	
   2.4263747e+02	   7.6763294e+02	
   2.4485810e+02	   7.6240138e+02	
   2.0677417e+02	   7.5546531e+02	
   1.8864523e+02	   7.3158471e+02	
   1.5854139e+02	   7.1703518e+02	
   1.0692263e+02	   7.3584567e+02	
   1.1172273e+02	   7.3251414e+02	
   1.0167592e+02	   7.1379664e+02	
   1.1992683e+02	   7.0987501e+02	
   9.9384610e+01	   7.3940043e+02	
   9.2448338e+01	   7.2508577e+02	
   8.2079711e+01	   7.0728716e+02	
   5.2056274e+01	   7.6639988e+02	
   8.6295117e+01	   7.7438231e+02	
   5.1997255e+01	   7.6075888e+02	
   4.6374100e+01	   7.8446563e+02	
   1.0384686e+01	   7.3275579e+02	
  -2.9289565e+01	   7.4307146e+02	
  -2.9062524e+01	   7.5136088e+02	
  -4.2135047e+01	   7.5587437e+02	
  -6.0765364e+01	   7.7794753e+02	
  -1.0011261e+02	   7.9166830e+02	
  -1.2893170e+02	   7.8883556e+02	
  -1.2730961e+02	   8.1827226e+02	
  -1.6447010e+02	   8.5266538e+02	
  -1.5808022e+02	   8.5893322e+02	
  -1.7265338e+02	   8.6315876e+02	
  -1.8723969e+02	   8.7121795e+02	
  -1.9370885e+02	   8.9698341e+02	
  -1.6533426e+02	   9.1478431e+02	
  -1.7551712e+02	   9.3807864e+02	
  -1.7318016e+02	   9.2302115e+02	
  -1.5375912e+02	   9.3872100e+02	
  -1.5232244e+02	   9.5656098e+02	
  -1.4607781e+02	   9.4127467e+02	
  -1.5005809e+02	   9.4446246e+02	
  -1.6290640e+02	   9.8812630e+02	
  -1.8520993e+02	   9.8248175e+02	
  -2.0576483e+02	   9.6354189e+02	
  -2.1623075e+02	   9.6245002e+02	
  -1.8687538e+02	   9.5904317e+02	
  -2.1647777e+02	   9.9914207e+02	
  -1.8923903e+02	   9.9767910e+02	
  -2.2808510e+02	   9.9448699e+02	
  -2.3370899e+02	   1.0064091e+03	
  -2.4554614e+02	   1.0213537e+03	
  -2.4171159e+02	   9.9745766e+02	
  -2.6898413e+02	   9.8494418e+02	
  -2.8551882e+02	   9.7865396e+02	
  -2.9208289e+02	   9.0737172e+02	
  -3.0985837e+02	   9.3389921e+02	
  -3.4156114e+02	   9.4922717e+02	
  -3.4129087e+02	   9.4798865e+02	
  -3.4594652e+02	   9.1294544e+02	
  -3.5470420e+02	   9.5073785e+02	
  -3.5831918e+02	   9.5032130e+02	
  -3.8131799e+02	   9.5264897e+02	
  -3.8174977e+02	   9.6532695e+02	
  -3.9743540e+02	   9.6256364e+02	
  -3.5579412e+02	   9.1266665e+02	
  -3.0761927e+02	   9.2082905e+02	
  -2.8160188e+02	   8.7772776e+02	
  -2.8881531e+02	   8.6794383e+02	
  -2.7303175e+02	   8.2246853e+02	
  -2.5879179e+02	   7.8722339e+02	
  -2.5353677e+02	   7.9266488e+02	
  -2.4201279e+02	   8.0863808e+02	
  -2.1495802e+02	   7.8835091e+02	
  -2.0455504e+02	   7.6350973e+02	
  -2.2986792e+02	   7.8040428e+02	
  -2.2614559e+02	   7.7394667e+02	
  -2.0451970e+02	   7.8573861e+02	
  -1.9484416e+02	   8.1356706e+02	
  -1.6930376e+02	   8.2025988e+02	
  -1.8103144e+02	   8.0841152e+02	
  -1.4797479e+02	   7.7273393e+02	
  -1.4487825e+02	   7.2549342e+02	
  -1.1503436e+02	   7.3945400e+02	
  -1.0933842e+02	   7.2976184e+02	
  -1.6096571e+02	   7.3922557e+02	
  -2.0949902e+02	   6.8138715e+02	
  -2.1240171e+02	   6.5515510e+02	
  -2.1039604e+02	   6.6170642e+02	
  -1.9504044e+02	   6.3670182e+02	
  -1.8645656e+02	   6.3278263e+02	
  -1.6642337e+02	   6.3851553e+02	
  -1.4327881e+02	   6.3031115e+02	
  -1.4266927e+02	   6.5054643e+02	
  -1.8789819e+02	   6.3602326e+02	
  -2.1665830e+02	   6.2612727e+02	
  -2.0621773e+02	   6.4283585e+02	
  -2.3561000e+02	   6.2927654e+02	
  -2.3607863e+02	   6.2151202e+02	
  -2.3413233e+02	   6.2850081e+02	
  -2.5958719e+02	   6.2197523e+02	
  -3.1321941e+02	   6.4760549e+02	
  -3.3529315e+02	   6.1864287e+02	
  -3.5248677e+02	   5.8554070e+02	
  -3.6354032e+02	   5.6832448e+02	
  -3.2154700e+02	   5.8833126e+02	
  -3.8624198e+02	   5.9335364e+02	
  -4.2243443e+02	   5.8585822e+02	
  -4.2909405e+02	   6.0250865e+02	
  -4.4711942e+02	   6.3870448e+02	
  -4.6806723e+02	   6.4867439e+02	
  -4.6196915e+02	   6.5589504e+02	
  -4.5004905e+02	   6.6804990e+02	
  -4.7409955e+02	   6.2951081e+02	
  -4.3468570e+02	   6.1736543e+02	
  -4.3663280e+02	   6.2789103e+02	
  -4.3407841e+02	   6.0412044e+02	
  -4.4596643e+02	   5.9978495e+02	
  -4.1279619e+02	   5.7626532e+02	
  -3.9577522e+02	   5.7994853e+02	
  -3.9892891e+02	   5.5061287e+02	
  -4.0303294e+02	   5.4466944e+02	
  -4.3699643e+02	   5.4352079e+02	
  -4.5828772e+02	   5.3674826e+02	
  -4.5613726e+02	   5.1189225e+02	
  -4.6900087e+02	   5.1586519e+02	
  -5.1687383e+02	   5.3497672e+02	
  -4.6638518e+02	   5.5501801e+02	
  -4.8108332e+02	   5.6591815e+02	
  -5.0661287e+02	   6.1282222e+02	
  -4.8805608e+02	   6.3589369e+02	
  -5.1346366e+02	   6.5165168e+02	
  -5.2967759e+02	   6.5252911e+02	
  -5.4872547e+02	   6.3521176e+02	
  -5.7686106e+02	   6.3419178e+02	
  -6.2491246e+02	   6.4961719e+02	
  -6.3832044e+02	   6.6772251e+02	
  -6.4478251e+02	   6.8312545e+02	
  -6.9044357e+02	   6.6431074e+02	
  -7.1132778e+02	   6.7127683e+02	
  -6.9770319e+02	   6.6609625e+02	
  -6.7895039e+02	   6.7911536e+02	
  -6.5731532e+02	   6.8380498e+02	
  -6.7503539e+02	   6.5180081e+02	
  -6.7267214e+02	   6.7243193e+02	
  -6.8313026e+02	   6.5868342e+02	
  -6.9402971e+02	   6.3381423e+02	
  -7.1032544e+02	   6.2820325e+02	
  -7.1488172e+02	   6.2337377e+02	
  -7.0669495e+02	   6.2323240e+02	
  -6.6885180e+02	   6.2857612e+02	
  -6.2783334e+02	   6.1055822e+02	
  -6.1174277e+02	   6.0358057e+02	
  -5.9126998e+02	   6.1502868e+02	
  -6.3694851e+02	   5.8187979e+02	
  -6.6775800e+02	   5.8983095e+02	
  -6.3717461e+02	   5.7832636e+02	
  -6.2270154e+02	   5.8885191e+02	
  -6.4712958e+02	   5.9609670e+02	
  -6.6442101e+02	   6.3167995e+02	
  -6.6840916e+02	   6.7234615e+02	
  -6.8282337e+02	   6.9272001e+02	
  -6.8850066e+02	   6.5408288e+02	
  -7.1634974e+02	   6.7470146e+02	
  -7.2290761e+02	   6.4962823e+02	
  -7.4452484e+02	   6.5741078e+02	
  -7.7453217e+02	   6.8005919e+02	
  -7.9784381e+02	   7.2449541e+02	
  -8.3320560e+02	   7.3487114e+02	
  -8.8000531e+02	   7.2656436e+02	
  -9.0730471e+02	   7.4268022e+02	
  -9.0033064e+02	   7.5426869e+02	
  -9.2233432e+02	   7.7889597e+02	
  -9.1340365e+02	   7.8802621e+02	
  -9.0921637e+02	   8.0517105e+02	
  -9.3879902e+02	   8.3012067e+02	
  -9.6049367e+02	   8.2377638e+02	
  -9.6539828e+02	   8.2445265e+02	
  -9.7797228e+02	   8.4377296e+02	
  -9.6158993e+02	   8.4412123e+02	
  -9.6084605e+02	   8.4442394e+02	
  -9.5953218e+02	   8.5950284e+02	
  -9.7770572e+02	   8.7043573e+02	
  -9.6772377e+02	   8.7817563e+02	
  -9.3204533e+02	   8.6960369e+02	
  -9.5124258e+02	   8.3318540e+02	
  -9.2923930e+02	   8.5505667e+02	
  -9.3250322e+02	   8.7530184e+02	
  -9.2805403e+02	   8.8519220e+02	
  -9.2609467e+02	   9.0070175e+02	
  -9.2436177e+02	   9.7195544e+02	
  -9.5263625e+02	   9.3697769e+02	
  -9.8167432e+02	   9.2281774e+02	
  -9.9783347e+02	   9.2317368e+02	
  -1.0109446e+03	   9.3789525e+02	
  -1.0096177e+03	   9.5841469e+02	
  -9.7458087e+02	   9.9225969e+02	
  -1.0083399e+03	   9.4486010e+02	
  -9.8820463e+02	   9.0836603e+02	
  -9.9047262e+02	   9.0817344e+02	
  -9.3955864e+02	   9.0290876e+02	
  -9.5114782e+02	   9.0663151e+02	
  -9.4142610e+02	   9.0749800e+02	
  -9.5443206e+02	   8.7907042e+02	
  -9.4641798e+02	   8.4693589e+02	
  -9.7170177e+02	   8.7421584e+02	
  -9.8294498e+02	   8.6660987e+02	
  -9.6585711e+02	   8.5933508e+02	
  -9.4503521e+02	   8.5038513e+02	
  -9.2119174e+02	   8.6368148e+02	
  -9.2353888e+02	   8.4212491e+02	
  -9.4463553e+02	   8.3549662e+02	
  -9.5425648e+02	   8.2351109e+02	
  -9.3346014e+02	   8.1385088e+02	
  -9.0837007e+02	   7.9817149e+02	
  -8.8376054e+02	   7.8228426e+02	
  -8.7520026e+02	   8.0069480e+02	
  -8.7962880e+02	   7.8672702e+02	
  -8.2855583e+02	   8.0791299e+02	
  -8.3462546e+02	   8.2199099e+02	
  -8.3587051e+02	   8.4032864e+02	
  -7.9829731e+02	   8.0575685e+02	
  -7.6986047e+02	   8.4244011e+02	
  -7.6103089e+02	   8.8340329e+02	
  -7.4896668e+02	   8.5941511e+02	
  -7.9365501e+02	   8.5812425e+02	
  -7.7284764e+02	   8.6769710e+02	
  -7.6355662e+02	   8.5582728e+02	
  -7.5778899e+02	   8.1909222e+02	
  -7.7251548e+02	   7.9864548e+02	
  -7.5801026e+02	   7.9340574e+02	
  -7.8435343e+02	   7.8802955e+02	
  -7.9960692e+02	   7.6849516e+02	
  -7.8151174e+02	   7.6747791e+02	
  -7.7418793e+02	   7.8400786e+02	
  -7.6906213e+02	   7.9473888e+02	
  -7.5131321e+02	   8.2288858e+02	
  -7.3776389e+02	   8.5873622e+02	
  -7.3341525e+02	   8.6343191e+02	
  -6.8926916e+02	   8.5885075e+02	
  -6.8429599e+02	   8.8568356e+02	
  -6.7291230e+02	   9.2297816e+02	
  -6.4218606e+02	   9.3705210e+02	
  -6.5379339e+02	   9.5974551e+02	
  -6.7922809e+02	   9.7436553e+02	
  -6.5731137e+02	   9.8840079e+02	
  -6.3586869e+02	   1.0449462e+03	
  -6.1015232e+02	   1.0612365e+03	
  -5.8873056e+02	   1.0846709e+03	
  -6.1183250e+02	   1.0870585e+03	
  -5.7640577e+02	   1.0971128e+03	
  -5.5868611e+02	   1.0822429e+03	
  -5.4999520e+02	   1.1034892e+03	
  -5.7468712e+02	   1.1169078e+03	
  -5.7390453e+02	   1.1018337e+03	
  -5.7331793e+02	   1.0634984e+03	
  -6.2191581e+02	   1.0377531e+03	
  -6.4568729e+02	   1.0074795e+03	
  -6.9184824e+02	   1.0096452e+03	
  -7.3699166e+02	   1.0072796e+03	
  -7.2940161e+02	   1.0047786e+03	
  -7.3822628e+02	   9.9451034e+02	
  -7.8001071e+02	   9.9226418e+02	
  -7.6456748e+02	   1.0316490e+03	
  -7.8314434e+02	   9.9400076e+02	
  -7.8454983e+02	   1.0057464e+03	
  -7.9556942e+02	   9.7773797e+02	
  -7.5274393e+02	   9.2149467e+02	
  -7.6764598e+02	   8.8515093e+02	
  -7.8158744e+02	   8.8244593e+02	
  -7.8009573e+02	   8.5558379e+02	
  -7.6480378e+02	   8.6240134e+02	
  -7.5110037e+02	   8.4498670e+02	
  -7.2562906e+02	   8.5538885e+02	
  -6.6387311e+02	   8.7563447e+02	
  -6.3006945e+02	   8.7523999e+02	
  -6.4899654e+02	   8.6706345e+02	
  -6.5706380e+02	   8.5344408e+02	
  -6.3985677e+02	   8.3840330e+02	
  -6.5825139e+02	   8.2532437e+02	
  -6.5909349e+02	   8.3057303e+02	
  -6.8104316e+02	   8.3402782e+02	
  -6.7969246e+02	   8.6313561e+02	
  -6.8679537e+02	   8.6004231e+02	
  -7.1576913e+02	   8.2988566e+02	
  -7.1109103e+02	   8.2386275e+02	
  -7.0346525e+02	   7.9933683e+02	
  -6.6049167e+02	   7.9815853e+02	
  -6.3447734e+02	   7.8775833e+02	
  -6.3225480e+02	   8.0004719e+02	
  -6.1266062e+02	   7.7048342e+02	
  -6.4360467e+02	   7.4221734e+02	
  -6.7307984e+02	   7.3778957e+02	
  -6.8430713e+02	   7.2206140e+02	
  -7.2059488e+02	   7.3448044e+02	
  -7.1540282e+02	   7.2727815e+02	
  -6.9775260e+02	   7.0385859e+02	
  -6.9089599e+02	   7.0816931e+02	
  -6.8255498e+02	   6.8590678e+02	
  -6.7390280e+02	   6.6946967e+02	
  -6.9347505e+02	   6.3511218e+02	
  -6.6819085e+02	   6.0772367e+02	
  -6.7263100e+02	   5.6945995e+02	
  -6.7775779e+02	   4.8210090e+02	
  -7.0275484e+02	   4.3318774e+02	
  -7.2794245e+02	   4.0700870e+02	
  -7.3997600e+02	   4.3236877e+02	
  -7.5929956e+02	   4.1090657e+02	
  -8.0214685e+02	   3.8995323e+02	
  -8.4132648e+02	   3.8016105e+02	
  -8.3227215e+02	   3.7891667e+02	
  -8.5973642e+02	   3.3112389e+02	
  -8.3318368e+02	   3.6990029e+02	
  -8.3738795e+02	   3.3620459e+02	
  -8.1209936e+02	   3.1642816e+02	
  -8.2498779e+02	   3.2841472e+02	
  -8.5770994e+02	   2.7377018e+02	
  -8.5109602e+02	   2.7531929e+02	
  -8.5451002e+02	   2.7565388e+02	
  -8.3272546e+02	   2.9004252e+02	
  -8.4830822e+02	   3.0328638e+02	
  -8.4473648e+02	   2.8840736e+02	
  -8.7500265e+02	   3.0125608e+02	
  -8.8626624e+02	   2.9884340e+02	
  -9.1066777e+02	   2.6011143e+02	
  -9.1296868e+02	   2.5448836e+02	
  -8.9166950e+02	   2.6586415e+02	
  -8.7116058e+02	   2.4242840e+02	
  -8.9358474e+02	   2.0815017e+02	
  -8.8160940e+02	   2.6656772e+02	
  -8.6652947e+02	   2.4194342e+02	
  -8.4695576e+02	   2.1491375e+02	
  -8.7868847e+02	   2.2738973e+02	
  -8.9571032e+02	   2.2890504e+02	
  -8.6585377e+02	   2.3500082e+02	
  -8.4683265e+02	   1.9475737e+02	
  -8.2963503e+02	   2.4170454e+02	
  -8.1341398e+02	   2.0060033e+02	
  -8.1390345e+02	   1.8766809e+02	
  -8.0080075e+02	   1.9165381e+02	
  -7.8823244e+02	   1.7745570e+02	
  -7.9869730e+02	   1.5909428e+02	
  -7.7541428e+02	   1.0975819e+02	
  -7.7819691e+02	   1.0782583e+02	
  -7.9007607e+02	   1.0814087e+02	
  -7.9009752e+02	   7.7966263e+01	
  -7.8631320e+02	   6.4451294e+01	
  -7.9573742e+02	   3.8657554e+01	
  -7.9404671e+02	  -1.4142734e+01	
  -8.0402938e+02	  -3.8676190e+01	
  -8.2617271e+02	  -3.8052531e+01	
  -8.4579075e+02	  -3.8314504e+01	
  -8.2731298e+02	  -5.1445870e+01	
  -8.2486131e+02	  -4.4235559e+01	
  -8.2763136e+02	  -3.8816943e+01	
  -8.5791575e+02	  -1.7767007e+01	
  -8.8342369e+02	  -6.3937524e+01	
  -8.5647594e+02	  -6.8550461e+01	
  -8.5113810e+02	  -8.4856049e+01	
  -8.7598447e+02	  -1.6463173e+02	
  -8.6246734e+02	  -1.8206392e+02	
  -8.7011668e+02	  -1.8885522e+02	
  -9.0495532e+02	  -2.1979559e+02	
  -8.8127963e+02	  -2.1758817e+02	
  -9.1633831e+02	  -2.8132559e+02	
  -9.3257701e+02	  -2.8791286e+02	
  -9.1644702e+02	  -3.0100336e+02	
  -9.4820700e+02	  -3.0647768e+02	
  -9.7948213e+02	  -3.4018648e+02	
  -1.0020433e+03	  -3.7984054e+02	
  -1.0176640e+03	  -4.1448341e+02	
  -1.0337664e+03	  -4.4102763e+02	
  -1.0522577e+03	  -4.6909068e+02	
  -1.0319174e+03	  -4.7054645e+02	
  -1.0378307e+03	  -5.1979629e+02	
  -1.0800003e+03	  -5.7964354e+02	
